applicant_id,age,age_group,gender,nationality,employment_type,employment_tenure_months,monthly_income,monthly_obligations,monthly_spend,existing_credit_exposure,transaction_history_months,num_previous_applications,num_late_payments,requested_amount,defaulted,requires_bureau_check,max_eligible_credit
APP-003070,48,46-60,female,arab_expat,salaried,113,7120.19,2430.96,5427.05,54311.71,43,3,0,4067.98,0,True,20000.0
APP-003071,56,46-60,female,western,freelancer,175,19027.96,2309.49,6944.8,57423.29,27,5,0,2072.84,0,True,20000.0
APP-003072,58,46-60,male,arab_expat,salaried,176,5500.12,1390.02,2429.28,26848.14,35,0,0,7655.08,0,True,16500.36
APP-003073,62,46-60,male,south_asian,salaried,183,3000.0,620.2,1287.64,11083.7,35,3,0,5932.57,0,True,9000.0
APP-003074,50,46-60,female,south_asian,salaried,164,10058.28,651.87,4555.41,24373.05,43,3,0,19178.93,0,True,20000.0
APP-003075,64,46-60,female,south_asian,salaried,180,8053.63,166.48,5057.32,2479.31,1,4,0,14788.11,0,True,20000.0
APP-003076,26,26-35,male,western,freelancer,33,39848.34,5254.26,27766.07,209490.34,32,3,0,14191.91,0,True,20000.0
APP-003077,41,36-45,male,emirati,salaried,84,13605.27,409.95,9356.97,8503.36,40,4,0,9058.09,0,True,20000.0
APP-003078,20,18-25,male,southeast_asian,self_employed,0,6181.25,1514.39,4874.74,48086.67,21,1,0,16167.9,0,True,18543.75
APP-003079,54,46-60,male,southeast_asian,salaried,164,9808.96,1773.14,6041.71,57434.12,7,0,1,9088.47,0,True,20000.0
APP-003080,56,46-60,female,arab_expat,freelancer,149,15315.49,2090.23,7764.85,25327.36,16,3,0,16837.0,1,True,20000.0
APP-003081,35,26-35,female,arab_expat,salaried,59,7206.68,1548.37,2582.02,36683.02,44,2,0,887.26,0,True,20000.0
APP-003082,32,26-35,female,emirati,salaried,35,4176.84,1295.0,1822.47,29162.54,0,2,2,10913.95,1,True,12530.52
APP-003083,53,46-60,male,south_asian,salaried,149,3000.0,709.57,2167.44,28135.78,28,0,0,8563.04,0,True,9000.0
APP-003084,34,26-35,male,other,salaried,74,10311.0,2059.13,4787.45,41247.51,40,2,0,15926.13,0,True,20000.0
APP-003085,46,46-60,male,southeast_asian,salaried,126,28661.63,2742.19,17706.34,96451.27,5,1,0,15234.52,0,True,20000.0
APP-003086,31,26-35,male,arab_expat,salaried,49,7926.85,1368.59,3896.6,32881.84,31,4,0,7988.82,0,True,20000.0
APP-003087,18,18-25,male,western,salaried,11,12785.24,1565.21,5127.78,39888.95,27,1,0,2474.5,0,True,20000.0
APP-003088,30,26-35,female,arab_expat,salaried,27,4922.22,2125.95,2828.22,29757.64,39,2,0,3626.46,0,True,14766.66
APP-003089,58,46-60,male,south_asian,salaried,189,14822.88,2192.3,11169.8,62094.26,15,3,0,17033.37,0,True,20000.0
APP-003090,46,46-60,male,southeast_asian,salaried,125,12481.46,1170.81,8853.82,46115.44,37,4,0,4744.49,0,True,20000.0
APP-003091,47,46-60,female,south_asian,salaried,128,4036.64,118.59,2180.42,4300.04,5,2,0,10068.64,0,True,12109.92
APP-003092,61,46-60,male,other,freelancer,185,6816.69,1396.06,5096.12,43773.95,25,5,0,4771.15,0,True,20000.0
APP-003093,51,46-60,male,emirati,salaried,156,4772.54,286.56,3443.54,4018.81,19,1,3,1388.47,1,True,14317.619999999999
APP-003094,61,46-60,female,emirati,self_employed,196,21782.41,1105.08,7980.62,24530.54,17,2,0,3866.15,0,True,20000.0
APP-003095,18,18-25,female,emirati,unemployed,0,4921.612752648822,613.18,2066.98,22624.3,7,1,0,5149.38,0,True,14764.838257946465
APP-003096,45,36-45,female,other,salaried,128,8970.01,2941.56,3591.68,70312.67,41,5,0,12021.88,0,True,20000.0
APP-003097,56,46-60,female,south_asian,freelancer,158,25523.77,1888.15,15065.79,30687.48,45,2,0,19855.53,0,True,20000.0
APP-003098,60,46-60,male,south_asian,salaried,175,18120.07,2515.41,10162.9,98563.55,4,4,0,15252.83,0,True,20000.0
APP-003099,65,46-60,female,south_asian,self_employed,206,17542.72,6429.71,11261.73,256051.51,2,1,0,13999.64,0,True,20000.0
APP-003100,47,46-60,male,southeast_asian,salaried,118,8807.28,836.19,2675.56,22104.68,22,3,0,4581.2,0,True,20000.0
APP-003101,19,18-25,male,emirati,salaried,0,6861.75,1384.13,3697.05,24849.76,25,0,0,5678.13,0,True,20000.0
APP-003102,43,36-45,male,arab_expat,salaried,100,14169.31,3076.43,7838.21,86636.84,37,1,0,1871.17,0,True,20000.0
APP-003103,22,18-25,female,arab_expat,salaried,0,6435.06,1561.41,4436.79,35114.51,41,5,2,8298.39,0,True,19305.18
APP-003104,34,26-35,male,arab_expat,salaried,58,18310.48,5559.46,5996.41,66002.34,10,4,2,5682.34,0,True,20000.0
APP-003105,26,26-35,male,arab_expat,salaried,25,3000.0,677.52,1646.85,16954.28,24,0,0,1696.2,0,True,9000.0
APP-003106,27,26-35,female,south_asian,salaried,38,30204.62,2030.98,22916.62,77017.35,10,4,0,17285.71,0,True,20000.0
APP-003107,62,46-60,female,south_asian,salaried,190,3998.3,698.9,2578.46,14330.57,20,3,0,7219.34,0,True,11994.900000000001
APP-003108,25,18-25,male,emirati,salaried,18,7414.83,939.53,5190.92,13350.28,1,0,0,5477.84,0,True,20000.0
APP-003109,59,46-60,female,western,salaried,177,12975.7,3202.74,5372.71,113034.85,14,1,0,17632.14,0,True,20000.0
APP-003110,41,36-45,male,south_asian,salaried,76,9399.1,1970.45,2835.29,74236.29,18,0,0,1181.04,0,True,20000.0
APP-003111,61,46-60,female,southeast_asian,salaried,186,14681.04,2822.97,6784.32,112703.23,47,0,0,837.97,0,True,20000.0
APP-003112,22,18-25,male,south_asian,salaried,21,10299.46,3770.87,4557.03,123445.34,31,5,0,2401.38,0,True,20000.0
APP-003113,51,46-60,female,southeast_asian,salaried,159,6959.36,1770.79,2826.65,41861.27,0,5,0,16031.36,0,True,20000.0
APP-003114,59,46-60,male,western,salaried,157,5307.01,651.79,3264.8,12321.26,4,4,0,5250.01,0,True,15921.03
APP-003115,26,26-35,male,south_asian,self_employed,11,4572.02,102.23,2543.26,3738.47,12,2,0,9937.53,0,True,13716.060000000001
APP-003116,26,26-35,female,south_asian,freelancer,12,3000.0,235.65,1121.85,8584.61,25,3,0,2499.15,0,True,9000.0
APP-003117,65,46-60,male,southeast_asian,salaried,186,12502.83,506.84,9639.27,15659.05,41,3,0,13919.48,0,True,20000.0
APP-003118,21,18-25,male,arab_expat,salaried,5,10746.98,644.55,6175.61,19258.66,2,3,0,4658.53,0,True,20000.0
APP-003119,32,26-35,male,southeast_asian,self_employed,56,10845.88,1563.11,3367.67,16469.54,36,4,0,11494.14,0,True,20000.0
APP-003120,60,46-60,female,arab_expat,salaried,173,6738.86,1226.27,3544.34,36505.74,39,3,0,9416.91,0,True,20000.0
APP-003121,53,46-60,male,emirati,salaried,140,27292.07,2418.36,16153.76,73981.82,22,1,0,16246.6,0,True,20000.0
APP-003122,41,36-45,male,south_asian,self_employed,105,3617.66,143.92,2487.99,4957.61,39,1,0,6782.18,0,True,10852.98
APP-003123,24,18-25,male,southeast_asian,salaried,0,13170.19,924.19,5611.47,18679.28,13,1,0,11550.39,0,True,20000.0
APP-003124,30,26-35,female,south_asian,salaried,40,5778.77,341.59,3447.44,7596.78,4,5,0,11610.89,0,True,17336.31
APP-003125,42,36-45,male,southeast_asian,freelancer,113,23769.16,4955.64,9221.21,147485.46,39,2,0,18343.31,0,True,20000.0
APP-003126,44,36-45,male,western,salaried,110,32008.62,8478.1,13035.1,89506.79,35,4,0,19692.23,0,True,20000.0
APP-003127,52,46-60,female,southeast_asian,salaried,145,10466.05,2642.78,6548.52,89528.59,28,5,1,18270.75,0,True,20000.0
APP-003128,55,46-60,female,western,freelancer,156,37693.76,6475.88,15360.88,122545.08,0,5,0,1546.87,0,True,20000.0
APP-003129,39,36-45,male,emirati,salaried,77,20648.87,1154.78,10555.39,19310.33,24,4,0,15027.33,0,True,20000.0
APP-003130,19,18-25,female,south_asian,salaried,0,32900.42,2402.36,23822.69,69209.03,16,3,0,11186.3,0,True,20000.0
APP-003131,44,36-45,male,emirati,self_employed,118,3356.55,492.4,2254.1,5606.52,37,4,3,4695.42,1,True,10069.650000000001
APP-003132,63,46-60,male,south_asian,salaried,209,17006.87,2721.38,11688.8,88450.76,28,4,0,10997.67,0,True,20000.0
APP-003133,26,26-35,male,southeast_asian,salaried,21,4931.14,198.47,2804.27,3157.3,47,3,0,12475.18,0,True,14793.420000000002
APP-003134,36,36-45,male,emirati,self_employed,80,3333.29,1078.64,2084.2,30204.35,1,0,1,4527.54,0,True,9999.869999999999
APP-003135,50,46-60,male,south_asian,salaried,117,7231.83,1209.65,4703.4,45385.44,25,3,2,5765.38,1,True,20000.0
APP-003136,27,26-35,male,south_asian,self_employed,35,3000.0,473.77,923.35,6868.94,38,5,0,4633.48,0,True,9000.0
APP-003137,62,46-60,male,south_asian,salaried,210,7136.85,1659.95,4215.93,53483.95,23,4,0,4296.34,0,True,20000.0
APP-003138,58,46-60,female,arab_expat,salaried,185,14961.77,1442.02,9193.33,49598.03,23,5,0,19766.05,0,True,20000.0
APP-003139,62,46-60,male,emirati,salaried,198,18124.14,2822.36,6795.6,110087.35,18,3,0,17559.24,0,True,20000.0
APP-003140,38,36-45,male,western,salaried,80,21301.64,645.26,15598.11,22516.43,13,4,0,16577.15,0,True,20000.0
APP-003141,41,36-45,male,south_asian,salaried,97,3000.0,169.8,1326.42,5142.55,31,0,0,2590.28,0,True,9000.0
APP-003142,64,46-60,male,western,salaried,190,64843.69,11354.27,41730.37,228206.56,30,2,0,2627.55,0,True,20000.0
APP-003143,27,26-35,male,south_asian,self_employed,17,12373.68,2990.11,7979.53,51143.67,40,1,0,17586.44,0,True,20000.0
APP-003144,19,18-25,male,south_asian,salaried,0,5181.47,1143.17,3524.22,12732.81,33,4,1,12554.43,0,True,15544.41
APP-003145,37,36-45,male,arab_expat,salaried,75,5505.3,853.23,1656.59,27812.09,18,0,0,2247.22,0,True,16515.9
APP-003146,25,18-25,male,south_asian,salaried,17,3000.0,648.26,2217.09,9556.81,46,0,3,5919.15,1,True,9000.0
APP-003147,26,26-35,female,south_asian,freelancer,32,4926.58,245.55,1686.91,8703.33,2,0,0,12596.77,0,True,14779.74
APP-003148,39,36-45,male,south_asian,salaried,75,19167.68,895.87,8852.3,12199.99,31,5,0,14274.08,0,True,20000.0
APP-003149,57,46-60,female,south_asian,salaried,163,7638.3,345.05,2683.1,7050.68,38,1,0,16370.32,0,True,20000.0
APP-003150,62,46-60,male,emirati,salaried,213,11313.37,400.95,7057.57,4366.61,1,4,0,3940.46,0,True,20000.0
APP-003151,49,46-60,male,arab_expat,salaried,123,6025.66,658.1,4816.76,12808.04,16,5,0,11377.63,0,True,18076.98
APP-003152,24,18-25,female,south_asian,freelancer,39,5344.18,486.0,3735.11,8476.88,35,2,0,9560.24,0,True,16032.54
APP-003153,20,18-25,male,south_asian,salaried,0,6087.93,1324.68,2011.26,39960.5,42,5,3,6622.02,1,True,18263.79
APP-003154,20,18-25,male,south_asian,self_employed,0,5320.19,552.74,3716.96,9870.25,5,0,0,4990.02,0,True,15960.57
APP-003155,59,46-60,female,south_asian,salaried,168,8194.5,1657.25,2852.05,40622.73,27,1,0,10507.95,0,True,20000.0
APP-003156,38,36-45,female,south_asian,freelancer,71,4983.48,932.42,3119.14,15180.52,2,5,1,7774.09,1,True,14950.439999999999
APP-003157,62,46-60,male,southeast_asian,salaried,184,3888.21,457.51,2301.68,11037.15,12,1,0,9102.78,0,True,11664.630000000001
APP-003158,20,18-25,male,western,self_employed,17,3000.0,832.84,2310.93,10498.7,36,1,1,7352.68,0,True,9000.0
APP-003159,62,46-60,male,south_asian,self_employed,189,4097.17,469.63,1835.34,10871.54,46,4,0,5338.46,0,True,12291.51
APP-003160,32,26-35,male,south_asian,self_employed,52,9042.89,908.63,4001.74,33117.5,9,4,0,10371.71,0,True,20000.0
APP-003161,22,18-25,male,arab_expat,salaried,10,6717.67,406.35,3295.5,7045.68,5,0,0,17912.12,0,True,20000.0
APP-003162,41,36-45,female,arab_expat,salaried,100,22736.74,7133.71,10178.32,169450.73,42,2,0,15256.76,0,True,20000.0
APP-003163,63,46-60,male,south_asian,salaried,226,4035.91,1086.06,2733.61,39210.58,12,0,0,1922.54,0,True,12107.73
APP-003164,45,36-45,female,south_asian,salaried,110,5852.27,666.36,3065.46,8347.49,20,3,0,7154.61,0,True,17556.81
APP-003165,32,26-35,male,other,salaried,37,4833.99,676.5,1652.02,15198.83,34,1,0,8880.06,0,True,14501.97
APP-003166,36,36-45,male,southeast_asian,salaried,66,3000.0,525.7,1925.2,11055.89,13,2,2,8412.53,0,True,9000.0
APP-003167,62,46-60,female,emirati,salaried,198,32056.06,7511.37,14613.47,143057.66,37,3,0,19328.03,0,True,20000.0
APP-003168,60,46-60,female,arab_expat,freelancer,175,17126.59,1353.38,6667.29,33807.09,43,5,0,9407.17,0,True,20000.0
APP-003169,44,36-45,male,western,freelancer,97,14518.04,1792.79,7969.38,44541.01,7,5,0,7782.5,0,True,20000.0
APP-003170,46,46-60,male,western,salaried,105,15249.94,2503.15,10014.47,80678.74,6,1,0,18341.58,0,True,20000.0
APP-003171,63,46-60,male,western,salaried,205,17581.23,3276.17,5916.93,89598.62,43,2,0,9827.27,0,True,20000.0
APP-003172,22,18-25,female,south_asian,salaried,0,9615.79,3074.28,6103.6,79881.62,15,4,0,11090.22,0,True,20000.0
APP-003173,42,36-45,male,south_asian,salaried,90,13434.78,204.37,7982.33,7406.61,25,1,0,13290.86,0,True,20000.0
APP-003174,19,18-25,female,emirati,salaried,0,3876.72,1094.36,1840.37,29769.15,20,5,0,9203.42,0,True,11630.16
APP-003175,18,18-25,male,south_asian,salaried,0,12808.62,1264.03,6947.37,32736.4,47,5,0,3800.61,0,True,20000.0
APP-003176,55,46-60,male,south_asian,self_employed,142,3593.03,258.87,2310.81,5203.18,44,5,0,6848.5,0,True,10779.09
APP-003177,39,36-45,female,south_asian,self_employed,63,8204.56,771.3,5249.14,22523.87,8,2,0,12982.3,0,True,20000.0
APP-003178,45,36-45,male,south_asian,salaried,127,3777.67,484.81,1591.06,15817.22,9,4,0,4789.81,0,True,11333.01
APP-003179,58,46-60,male,southeast_asian,salaried,154,12181.69,1183.43,6263.87,33470.22,9,2,0,2913.45,0,True,20000.0
APP-003180,33,26-35,male,south_asian,salaried,33,4975.71,294.65,2437.83,4599.06,29,1,0,10075.28,0,True,14927.130000000001
APP-003181,46,46-60,male,other,salaried,108,17561.53,1221.54,11430.81,29718.58,0,5,0,1293.29,0,True,20000.0
APP-003182,54,46-60,male,south_asian,salaried,182,9449.45,1283.42,6146.94,17184.93,41,5,0,8801.16,0,True,20000.0
APP-003183,33,26-35,male,south_asian,freelancer,71,3656.9,442.9,1826.76,6548.77,24,3,0,10817.15,0,True,10970.7
APP-003184,52,46-60,male,southeast_asian,salaried,139,14851.19,3925.93,8572.69,135098.76,43,5,2,10745.34,1,True,20000.0
APP-003185,53,46-60,female,southeast_asian,salaried,158,6925.82,1664.01,4651.78,65353.34,18,3,0,14844.41,0,True,20000.0
APP-003186,51,46-60,male,south_asian,unemployed,0,3000.0,857.0,1548.79,33533.28,11,5,3,4904.82,1,True,9000.0
APP-003187,28,26-35,male,south_asian,salaried,45,9548.12,1779.08,5865.79,26968.29,2,2,0,11106.82,0,True,20000.0
APP-003188,40,36-45,female,southeast_asian,salaried,91,4931.05,1312.5,2528.58,15075.34,25,5,0,11800.84,0,True,14793.150000000001
APP-003189,32,26-35,female,south_asian,salaried,27,10687.63,2240.62,5766.41,62063.88,11,3,0,7042.84,0,True,20000.0
APP-003190,65,46-60,female,south_asian,salaried,214,3000.0,901.55,1516.49,15825.13,37,5,3,3791.66,1,True,9000.0
APP-003191,50,46-60,male,arab_expat,self_employed,151,21222.22,2186.13,14719.68,60276.7,17,1,0,11816.6,0,True,20000.0
APP-003192,36,36-45,male,south_asian,salaried,62,6538.72,865.1,3927.77,15320.52,18,4,0,16664.76,0,True,19616.16
APP-003193,42,36-45,male,south_asian,salaried,82,13897.05,3122.46,10032.83,70835.77,44,0,0,15473.18,0,True,20000.0
APP-003194,65,46-60,female,western,salaried,186,10824.06,2198.28,3399.4,82716.08,41,0,0,14480.03,0,True,20000.0
APP-003195,35,26-35,male,south_asian,salaried,59,4887.1,1328.12,2470.61,21387.19,7,5,0,2498.52,0,True,14661.300000000001
APP-003196,52,46-60,male,emirati,salaried,145,8422.95,2359.03,3560.8,88980.96,37,1,1,14126.19,0,True,20000.0
APP-003197,49,46-60,female,other,salaried,128,4356.08,1664.24,3282.63,38697.56,22,0,0,1961.7,0,True,13068.24
APP-003198,38,36-45,male,south_asian,salaried,78,10198.89,3683.54,5985.44,99382.2,26,5,0,15570.66,0,True,20000.0
APP-003199,63,46-60,female,emirati,salaried,182,48669.36,2531.3,28388.13,46734.79,30,2,0,1685.08,0,True,20000.0
APP-003200,50,46-60,female,arab_expat,salaried,134,12600.93,1321.22,6726.57,26650.12,21,1,0,8481.93,0,True,20000.0
APP-003201,53,46-60,male,south_asian,salaried,136,23453.88,4532.6,9241.99,68877.28,18,2,0,10648.78,0,True,20000.0
APP-003202,56,46-60,male,south_asian,salaried,183,3937.5,345.24,2306.81,4775.98,15,5,0,9743.72,0,True,11812.5
APP-003203,34,26-35,female,southeast_asian,self_employed,72,12507.35,4678.07,5540.57,186799.57,17,0,0,15820.64,1,True,20000.0
APP-003204,27,26-35,male,south_asian,salaried,3,3000.0,181.53,1530.82,4513.11,44,3,0,4238.69,0,True,9000.0
APP-003205,22,18-25,female,south_asian,freelancer,11,9198.47,1526.94,7138.63,21184.94,16,5,0,5470.68,0,True,20000.0
APP-003206,31,26-35,male,other,salaried,46,11892.79,2824.96,4048.78,75729.49,38,4,0,7508.74,0,True,20000.0
APP-003207,55,46-60,female,south_asian,freelancer,168,8039.76,1288.66,3797.54,28439.15,39,1,0,686.59,0,True,20000.0
APP-003208,21,18-25,female,south_asian,salaried,4,30143.39,2996.85,22438.16,113899.11,47,0,0,6400.49,0,True,20000.0
APP-003209,31,26-35,male,emirati,self_employed,33,3000.0,447.37,1255.5,14186.44,43,3,1,8758.32,0,True,9000.0
APP-003210,43,36-45,female,arab_expat,self_employed,116,4341.63,583.92,3455.49,9905.12,6,0,0,6880.68,0,True,13024.89
APP-003211,49,46-60,male,emirati,salaried,82,11250.11,2138.39,6693.15,33691.95,16,4,0,8851.26,0,True,20000.0
APP-003212,49,46-60,female,arab_expat,salaried,150,10912.8,2213.62,6186.36,70201.17,10,0,0,3397.34,0,True,20000.0
APP-003213,26,26-35,male,south_asian,self_employed,5,10884.36,609.68,8287.06,11320.79,13,2,0,9982.67,0,True,20000.0
APP-003214,40,36-45,male,south_asian,salaried,96,12495.74,302.91,7585.28,4094.95,32,0,0,17366.61,0,True,20000.0
APP-003215,48,46-60,female,south_asian,salaried,113,5141.99,57.42,4081.27,1163.05,29,1,0,6018.66,0,True,15425.97
APP-003216,47,46-60,male,south_asian,freelancer,130,13642.95,955.71,10576.69,14242.73,7,4,0,1925.75,0,True,20000.0
APP-003217,59,46-60,female,western,salaried,190,9020.62,1787.31,2936.69,50125.31,43,4,0,7415.35,0,True,20000.0
APP-003218,50,46-60,female,southeast_asian,salaried,150,17538.53,3221.24,12598.18,119682.29,18,1,0,1850.26,0,True,20000.0
APP-003219,39,36-45,female,southeast_asian,salaried,82,16796.04,5324.18,9955.16,149885.57,19,0,0,6936.87,0,True,20000.0
APP-003220,58,46-60,female,south_asian,freelancer,176,9969.29,2155.15,7409.11,51371.82,47,2,3,11376.62,1,True,20000.0
APP-003221,37,36-45,male,south_asian,salaried,88,10073.26,815.04,5638.73,13893.98,40,3,0,1290.38,0,True,20000.0
APP-003222,47,46-60,male,emirati,self_employed,105,4576.37,1570.3,3495.65,43384.08,47,4,0,2975.3,0,True,13729.11
APP-003223,61,46-60,male,southeast_asian,salaried,207,18638.34,3203.38,5652.89,102418.77,29,1,0,8452.07,0,True,20000.0
APP-003224,43,36-45,male,south_asian,salaried,115,3000.0,946.13,1172.36,23742.27,32,1,0,2210.6,0,True,9000.0
APP-003225,50,46-60,female,south_asian,salaried,120,9121.72,1776.43,4175.08,59501.6,4,3,0,11840.53,0,True,20000.0
APP-003226,59,46-60,male,south_asian,salaried,147,8743.31,341.45,4483.63,3832.11,30,4,0,17827.09,0,True,20000.0
APP-003227,33,26-35,female,south_asian,salaried,78,3640.08,265.98,1729.34,3678.29,39,0,2,8863.56,0,True,10920.24
APP-003228,35,26-35,male,western,salaried,60,15093.94,762.3,4740.47,25998.21,30,0,0,1732.68,0,True,20000.0
APP-003229,38,36-45,male,southeast_asian,salaried,85,3000.0,195.03,2299.28,2301.18,25,3,0,853.15,0,False,9000.0
APP-003230,54,46-60,male,south_asian,salaried,138,7864.63,659.8,2840.18,14148.18,25,0,0,6702.21,0,True,20000.0
APP-003231,44,36-45,male,south_asian,salaried,108,9172.4,1889.92,7156.93,61141.42,14,3,0,12544.53,0,True,20000.0
APP-003232,21,18-25,male,arab_expat,salaried,16,6011.58,1622.73,3258.36,25634.92,35,1,0,7113.05,0,True,18034.739999999998
APP-003233,35,26-35,female,other,freelancer,55,5487.39,354.12,4339.83,8242.23,21,3,0,14817.94,0,True,16462.170000000002
APP-003234,26,26-35,female,south_asian,salaried,23,12311.26,232.98,7151.86,6026.72,41,0,0,16676.46,0,True,20000.0
APP-003235,47,46-60,male,emirati,salaried,135,9203.92,597.5,4267.25,7064.3,21,4,0,6333.38,0,True,20000.0
APP-003236,37,36-45,male,southeast_asian,salaried,71,6783.99,1168.27,3806.85,36727.3,10,1,0,18325.43,0,True,20000.0
APP-003237,57,46-60,male,western,salaried,164,8240.48,646.4,4168.0,24252.93,18,0,1,2772.85,0,True,20000.0
APP-003238,61,46-60,male,south_asian,salaried,199,10312.08,2321.04,4338.64,63196.71,44,3,0,3245.09,0,True,20000.0
APP-003239,38,36-45,male,emirati,self_employed,75,7273.09,659.53,3579.02,14407.36,16,0,0,11557.56,0,True,20000.0
APP-003240,29,26-35,female,arab_expat,salaried,42,13007.68,4300.81,5613.39,57851.37,1,2,0,8501.06,0,True,20000.0
APP-003241,61,46-60,female,emirati,salaried,206,11983.44,3201.97,8447.57,50721.73,2,5,0,6929.36,0,True,20000.0
APP-003242,51,46-60,female,south_asian,salaried,119,6719.33,268.69,4833.94,3656.28,16,3,0,4755.79,0,True,20000.0
APP-003243,48,46-60,male,other,salaried,138,11324.81,2892.39,4207.62,41458.82,47,0,0,16238.66,0,True,20000.0
APP-003244,43,36-45,female,south_asian,salaried,119,10127.06,2093.44,6868.27,48145.21,28,3,1,16236.29,0,True,20000.0
APP-003245,45,36-45,female,south_asian,salaried,123,15529.44,4333.57,6293.68,125579.82,5,0,0,19934.81,0,True,20000.0
APP-003246,53,46-60,male,south_asian,salaried,159,5342.08,185.83,3523.62,4556.26,19,4,0,1831.72,0,True,16026.24
APP-003247,50,46-60,female,arab_expat,self_employed,151,8348.62,1518.82,6228.3,30871.55,12,1,0,16154.33,0,True,20000.0
APP-003248,48,46-60,female,south_asian,self_employed,99,4184.17,731.78,1955.86,28760.63,15,4,0,1180.56,0,True,12552.51
APP-003249,47,46-60,male,south_asian,self_employed,106,5324.23,1631.46,3622.43,26195.69,2,3,0,3654.47,0,True,15972.689999999999
APP-003250,64,46-60,female,south_asian,salaried,196,4513.55,815.25,1655.16,22144.49,21,0,0,10664.85,0,True,13540.650000000001
APP-003251,32,26-35,male,south_asian,salaried,46,34223.99,4795.76,15640.9,118806.83,26,1,0,7044.29,0,True,20000.0
